x1,x2,y
324.02598903805927,110.12392885009649,0
344.0254795718678,123.05559538418032,0
340.1600029047742,121.5292232907637,0
348.1653302570161,135.2247957780159,0
356.9704379967949,114.85741056233678,0
372.30710154045306,82.78901854878899,0
376.493912039645,88.47912379023302,0
374.37571842389127,96.27957449510666,0
367.18235953429166,78.32454330626626,0
352.43017322724916,112.81148502333309,0
355.10969514230203,84.49273033071069,0
357.70361587988606,93.5282975496869,0
382.78780877255235,80.35869971354936,0
356.34515374993896,94.72792104093156,0
391.25984801736365,114.10958745603119,0
381.80232064512404,105.50141134956198,0
376.4406617129294,93.94839994041268,0
366.3932657321905,117.05720027873468,0
358.51927529670286,121.6833878497522,0
364.3700243094309,123.03000692313816,0
389.45909900166396,136.7912859027939,0
376.8619623202138,201.28739585336137,0
346.2970101776788,179.20620288934802,0
359.7359317442009,233.6412861342969,0
358.96773238628356,235.57580728935773,0
313.16200021607375,249.91606725120292,0
310.6009772578025,254.62094373839065,0
327.54271579475653,256.7443937529363,0
314.61449963766034,244.22128120909602,0
296.5595523057648,259.2532995601618,0
279.5868226372174,277.700910246345,0
286.63797339741853,298.1900339538814,0
294.4108617702635,272.60747009800593,0
262.85704354316806,275.3760763672041,0
271.18070139241337,310.62618431649156,0
293.25531484266077,288.9244308870387,0
266.7354785749355,299.2469063766737,0
271.28839779378774,312.2075977989947,0
297.087461298196,304.4000265215054,0
284.379702690832,326.3297868328165,0
306.5824792171508,316.7575976358604,0
295.5643702879746,314.1312306921326,0
312.9639618524371,348.28489330542027,0
314.1214216501697,340.3983327368652,0
320.2550003744146,324.0244684442007,0
301.50080262557003,340.6756431695418,0
332.62644259609436,341.4980393337394,0
320.1540155493633,345.77011969841755,0
304.724599590348,325.96128174839697,0
345.4730851955374,321.6345259186692,0
339.4904981107749,274.54780334526447,0
347.89264547278964,246.25235623595557,0
353.2643482850854,248.09696084657554,0
361.890652548837,246.3281420168524,0
361.7302918582875,205.9286444873765,0
362.9791734323477,181.41135779146256,0
354.9485450299994,168.91524363847594,0
382.22233249278156,126.95665281697063,0
371.1623245741828,121.53336108205275,0
365.7005605855812,120.86856493593064,0
363.00941183498236,102.97133241500137,0
358.5097542202816,132.67393593989505,0
381.416887955546,149.39776317553915,0
375.2782798847488,182.40906933331132,0
331.73001815167805,178.95142845562083,0
311.1587512573984,244.54957036802384,0
299.66201539900953,244.26942834079557,0
293.604877913325,253.9900385130177,0
313.648825136407,285.0354772478678,0
291.9480437915752,261.3869396941691,0
302.225206906136,255.620212822519,0
338.9897912701284,198.49316179019198,0
350.81365952296335,189.77617620723825,0
358.8581514160498,201.25374567322098,0
404.9132294710499,163.5910968461455,0
404.5687196731135,180.91076519979308,0
406.9018226596216,191.34351286371697,0
429.9401144546923,158.4069175749315,0
430.73378370262014,182.01028575133688,0
422.8729167376087,192.606313710791,0
453.99005363895526,193.15939803298033,0
432.27000513224067,174.06867688138254,0
449.6667551396351,195.2749247334136,0
445.99806258063273,185.90102591315144,0
460.6646553576985,193.7854951428074,0
442.50829074004486,161.78892134032995,0
423.74547668665747,168.69411454121112,0
400.2940695427724,189.44417220050363,0
374.9029217048195,212.73370390493812,0
357.9544797597652,185.8105359659047,0
353.72649329630417,210.666283070711,0
353.35685074919957,218.2878068839006,0
344.4458271770436,183.15626006311092,0
342.9108389990682,164.8335651432087,0
354.2015560216931,165.11728912935396,0
387.56672023199934,131.9038116914329,0
401.2424718365939,140.544277365225,0
435.6299566199957,102.48846120687642,0
410.0214524197467,74.63279553663381,0
438.6119645112288,106.39618137688336,0
407.05755443156283,86.2023731016472,0
403.01845058686996,81.80348444193959,0
380.58698497802385,103.636227021808,0
379.35170976439537,99.06428389213346,0
394.96745833911893,87.35026090199693,0
363.3851098063551,93.86863822661843,0
365.98183161961265,91.91692258766813,0
350.70561194175866,93.26900521255226,0
351.6968441452333,99.80814299870764,0
353.88456617452493,70.2355326789463,0
366.17325777772044,68.3932012066407,0
361.4110689798779,77.59496523416698,0
362.20895432387005,92.18279803017595,0
372.7144291532832,66.63847942385235,0
382.6358019810906,91.78964029734368,0
348.76907117867523,78.03364653843335,0
349.5920348222688,69.84028199120644,0
352.2626618227898,71.25503504632661,0
348.4882374123641,94.05688814887486,0
374.24554393380316,61.42638061150268,0
376.9001829685969,60.559657725373654,0
355.4011478795341,79.3276296216099,0
356.0563089661941,105.51298638954233,0
330.8695775354117,96.89862261679241,0
323.74416503458355,109.51788364183733,0
332.88017336681804,98.7369099738109,0
294.8644906938387,129.9805283066587,0
316.0818004327105,120.88797932382818,0
277.7708118319951,151.68322349284634,0
277.96559087086825,163.46287584418167,0
278.0775217832889,175.8038402171777,0
285.6791850702395,207.07140789440524,0
263.1309178780308,217.61035079516301,0
249.3477505056429,224.42323787589385,0
263.1734923990508,284.1706100487405,0
237.75382636542025,284.9670506826652,0
231.82322827345047,320.61100152096515,0
228.33912974914807,314.2468004852848,0
208.2088724083905,312.36085917678696,0
241.87754571807005,316.5032289832692,0
391.86255010502254,128.6224307479198,0
403.53089960848826,145.62544599632093,0
378.2181861719347,143.5452991145503,0
398.12251928882216,149.73239945828806,0
418.8043849151516,161.07869562073856,0
395.448335676988,157.87509473535442,0
404.5209217537189,172.2825158009507,0
390.1086638488095,168.87471596968896,0
436.3786134106001,148.9830830841696,0
412.19117404606675,151.33631321889143,0
430.89274038752086,176.50051662264633,0
437.01988265407687,194.1868585808174,0
440.1937573311708,173.36433617463095,0
419.9094876523262,186.88326677825825,0
447.4989803743652,173.00657368132866,0
414.3869432780487,179.21827108162438,0
418.8368558473991,173.35772998226665,0
425.035403931867,182.1755378763405,0
411.8489742507731,150.84538359562805,0
418.6463096093704,177.27442919912184,0
398.1342924256492,164.5511055406712,0
390.212985481127,170.52134191406063,0
431.81463454130215,185.81269334557695,0
418.6310718559872,199.60272960279113,0
427.8807791430906,210.63303271469985,0
432.9190985670473,242.95524349763414,0
420.5368255684676,222.72439225907434,0
438.5348282764289,247.88740050063475,0
431.7718347816626,212.41741208557696,0
419.50847309407254,235.2132691691023,0
438.8589577660702,237.85323549085902,0
437.96031819014706,229.5004371358507,0
446.14802890274535,221.5895940941679,0
446.77783552636765,217.85483895315568,0
429.6479133561725,210.85131497768722,0
421.9644507195683,231.70457988541622,0
344.0169888186637,249.5512734491402,0
369.4187202484552,254.95607770720144,0
364.9560567915749,238.1993421968283,0
343.855531440957,239.87090117127545,0
358.91306192867876,227.54679139071305,0
366.544596710048,231.18595715936826,0
386.0009196561649,228.02378970583507,0
352.3517953072142,220.75544399933528,0
387.8077801524428,219.5488147304127,0
356.46657417674567,217.6656516183754,0
379.8852050135663,239.69435448920893,0
366.1706398271209,215.45161306480352,0
345.316714018922,216.9306980430335,0
355.9149227754918,228.08134161993866,0
360.58314765882886,206.17426846570595,0
345.51336688734875,205.38042128483158,0
376.23438359989177,209.08897412112674,0
363.77213548766247,163.70078418178255,0
340.15907070112564,161.3925272329086,0
325.148312281009,155.62240011417654,0
349.23509893010447,136.14474629617376,0
350.4656955772477,130.94984279565261,0
384.3590983253056,106.73187477130534,0
372.30890692562804,121.63824952396203,0
371.8424858604606,130.47321431230534,0
371.94639571066716,109.29564072375501,0
392.3056129830828,123.5845484885129,0
394.6339700678649,132.0404513952218,0
428.85982029201097,88.26433852516811,0
445.6151692633755,89.0188575249191,0
452.0809194205197,85.70201619462654,0
434.77086843316994,83.62113729628226,0
360.19570784885457,79.49182118285404,0
397.508905678597,117.19373671541376,0
370.7285865623472,113.0062807272455,0
372.8444518566626,119.41251569672363,0
390.7602085769674,124.80746006440302,0
405.5898562683314,142.56593920292443,0
399.047968319325,128.10962254307736,0
399.4415260652057,100.24775557388091,0
348.18098271921076,104.85775411058671,0
359.4385482622254,116.17427233606435,0
330.61938427445443,157.42924493253227,0
341.9588719004969,158.58303483491514,0
318.51943450770347,170.71202147778843,0
336.17672735090673,197.98737303680954,0
301.81646249084827,175.931627761712,0
283.3395304010329,182.11731478814792,0
288.7640068733047,218.50949859116025,0
253.60537555629347,236.11183311241078,0
267.89427990128524,244.23057072588824,0
233.15171480979626,255.30769841600562,0
258.5539323977184,253.93559471883788,0
254.61250000721776,250.5131497027432,0
219.71054006469075,266.49438859183476,0
246.1995262908549,273.58822811510373,0
234.6724583322457,256.369191940923,0
246.49105865690228,290.3003977214523,0
244.08947628522907,287.5152148713878,0
239.5103268958512,281.3595123062819,0
237.12948177145734,288.8133956323836,0
269.7165744023187,296.39454716013466,0
242.98162738466672,324.2564482763323,0
272.1148179169153,334.0828193574631,0
293.220556857863,346.61731015298346,0
264.54424426317,311.1915761161865,0
264.0509199630658,333.42653931059425,0
294.00925177979735,320.89577610871663,0
303.1490589507737,334.66178719421765,0
287.0822093715797,357.057639152885,0
279.9843454246241,354.69664971186154,0
286.69332702517846,348.39197104462244,0
276.47966121575155,350.28224172017553,0
307.2267085426002,374.98139729007795,0
293.5730303965948,342.5394678982514,0
312.89829664451435,375.0952126513588,0
284.91224172601056,364.29175917101156,0
291.7123608573246,364.5230618158721,0
261.1696818854695,377.66168665219004,0
274.92572431268013,355.17677364760596,0
248.16707950985392,360.2210457124538,0
246.00137671976012,347.5855766386685,0
257.3689899323705,339.9575531512408,0
252.13400623764565,345.58902684754713,0
244.33009644755785,371.6128458185454,0
273.10544471298783,375.1482220608073,0
246.3309031226764,369.6438738816786,0
269.29596501073877,362.1273096904778,0
255.35727121834202,359.5520888263776,0
264.4075948157832,327.49780704275133,0
241.5508220222157,306.83181995756695,0
247.1358269539981,294.08081538547776,0
238.87605534432222,316.6534579937136,0
234.734330804967,299.4721327014985,0
253.40253870742134,297.4332841023455,0
239.97374251568905,298.7160260014157,0
265.0718343832649,322.863085146781,0
271.0060885794953,325.03423418570895,0
241.53738883060333,369.3169839452677,0
238.45113216431926,374.46327719831737,0
240.4105594131644,350.0572086681953,0
234.97883077539598,353.13470965483845,0
253.56311423026312,370.44572194790277,0
226.1688162488438,376.1638934995493,0
233.0140735712758,357.42317669772376,0
236.88739411726058,331.762902047896,0
239.56570616054577,331.60916207462463,0
240.98556256478795,338.29917127779413,0
233.75867822716813,300.95802310902553,0
224.14655053006405,286.4676615523506,0
227.5996912594905,293.5500528417416,0
255.34424493325193,280.2873617852897,0
227.04353965920535,253.20775892140827,0
257.3268006832336,253.64458883324738,0
251.72072414389706,253.40370709959367,0
297.16279757432494,328.73851438970576,0
319.3820671515406,355.6277543650726,0
303.53360001276855,328.39468848852323,0
298.65354682583796,327.3008233288962,0
319.3741844976963,317.0876235537214,0
337.4839490500039,336.36269496220075,0
327.55634633636436,290.7717008751688,0
357.4344689090615,283.30031201343274,0
361.46439677336014,254.12471623767365,0
392.2217956618037,246.3601014893917,0
409.3118854732685,220.2119842011229,0
413.16818061498196,210.8558433578732,0
415.25646065067355,232.48447269202399,0
425.0797133816378,199.88079579175064,0
454.8380566928795,205.75825884946966,0
447.2784694212722,217.15893722336494,0
438.6513003250365,222.02223938209323,0
472.87346596963636,188.93304101214432,0
447.3421845308441,202.0723500141969,0
449.0916533438695,177.14745922745112,0
459.13504604220304,180.08480290389815,0
458.99904149669567,174.2348960329479,0
453.8235678598489,158.44816275950572,0
453.6479694162312,165.15486102377767,0
449.72798052856035,179.3929402343979,0
481.7025541641061,170.68328187762597,0
434.76047485674064,207.78363172967974,0
409.1174142267848,209.40690500670905,0
393.01094897052536,230.82598567781812,0
395.60946148841543,249.67217712740464,0
351.32251899228936,270.77604693197947,0
342.05010564924345,277.5375229128839,0
340.98858140866554,290.9609827928622,0
358.00245970720545,302.46590646447453,0
327.879092051102,322.6857650801119,0
505.26067394158343,167.7260851001051,0
376.91735619750773,253.36366068380028,0
354.9150881956965,296.47195040715167,0
392.50090484274614,204.74645063175583,0
